 	247853
PATOUT	9
PATRICE	3
PATRICK	13
PAUCHET	3
PAUL	9
PAUTARD	1
PAUVRES	1
PAVARD	2
PAYEN	1
PAYS	1
PAtient	1
PB	2
PC	2
PCI	1
PCO	10
PCR	4
PCT	4
PDF	1
PDS	7
PDT	1
PE	2
PEAU	1
PEC	1
PECQUET	2
PEDIATRIE	1
PEDIATRIQUES	1
PEEP	4
PEG	3
PELTIER	5
PELVIGLOSSOMANDIBULECTOMIE	1
PEM	7
PENICILLINE	1
PERFALGAN	17
PERFORATION	1
PERICARDE	10
PERICARDIQUE	2
PERIMOUNT	7
PERIN	32
PERINEALE	1
PERITOINE	1
PERITONITE	4
PERMEABLE	1
PERMIXON	6
PERONIER	1
PERONIERE	1
PERONNE	1
PERQUIN	1
PERSISTANCE	1
PET	2
PETETIN	5
PETIOT	2
PETIT	9
PETITJEAN	26
PETITPREZ	4
PF	8
PFC	3
PH	84
PHARMA	1
PHILIPPE	9
PHLEGMON	1
PHOCYTAN	3
PHT	41
PHYSIOLOGIQUE	2
PHYSIQUE	2
PIASCLEDINE	2
PICA	3
PICARD	8
PICCARDO	12
PIED	9
PIERONNE	4
PIERRE	26
PIETRI	17
PIG	1
PIGACHE	1
PINAUD	1
PIPERACILLINE	1
PIPRAM	1
PIPROT	4
PIVALONE	1
PIÉTRI	1
PK	1
PKHR	1
PL	5
PLACE	4
PLACEBO	1
PLAGE	1
PLAGES	2
PLAIES	3
PLAN	6
PLAQUE	1
PLAST	3
PLASTIQUE	8
PLAVIX	24
PLED	1
PLESSIER	1
PLS	3
PLUS	1
PM	3
PML	6
PNA	1
PNB	1
PNEUMO	4
PNEUMOLOGIE	34
PNEUMOPATHIE	7
PNN	15
PNP	1
PO	12
POCQUET	3
POILLY	5
POIRIER	3
POLARAMINE	2
POLE	187
POLY	2
POLYCLINIQUE	15
POLYIONIQUE	3
POLYTRAUMATISME	1
POLYVALENTE	27
POMMELET	5
PONCHEL	1
PONCTION	1
PONTAGE	14
PONTHIEU	3
POPIN	12
POPLITE	4
POPLITEE	2
POPOV	12
PORT	3
POSITIF	1
POSITIFS	1
POST	13
POTISEK	7
POULAIN	8
POULS	1
POUR	8
POURSUITE	2
PR	25
PRAVASTATINE	1
PRAXILENE	1
PRE	5
PREMEDICATION	5
PRENOM	46
PRESCRIT	1
PRESENT	1
PRESENTANT	1
PRESENTS	1
PRESNE	13
PREVINAIRE	2
PREVISCAN	29
PREVOIR	8
PRIMITIF	1
PRIMITIVES	1
PRIMPERAN	1
PRINTEMPS	1
PRISE	13
PROBABLE	1
PROCTOLOG	2
PRODUIT	1
PROFENID	2
PROFOND	2
PROFONDE	1
PROGRESS	2
PROMYELOCYTAIRE	1
PROPOFOL	1
PROPRES	1
PROSCAR	2
PROTAMINE	2
PROTELOS	2
PROTEUS	1
PROTHESE	6
PROTHETO	1
PROTHÈSE	1
PROVISOIRE	2
PROZAC	1
PRUDENTE	1
PRUVOST	1
PRÉMÉDICATION	6
PS	8
PSA	4
PSL	2
PSYCHOLOGIQUE	5
PSYCHOLOGUE	1
PT	5
PTDVG	1
PTH	18
PTP	13
PU	12
PUBIENNE	1
PUBLIQUE	1
PULMICORT	2
PULMONAIRE	20
PULSÉ	1
PURINETHOL	1
PY	7
PYG	1
PYOSTACINE	3
PaCO	25
PaO	31
PaPs	1
Pace	9
Pacemaker	2
Pachypleurite	1
Palissy	1
Palliatifs	5
Palpation	6
Pancolite	1
Pancréas	2
Pancréatite	3
Pancytopénie	2
Pangène	1
Pansement	10
Pansements	2
Panseuse	7
Papille	1
Par	71
Para	1
Paracetamol	1
Paraclinique	1
Paracétamol	1
Parallèlement	4
Paralysie	5
Paramédical	69
Parasitologie	2
Parc	1
Parents	6
Parfaite	2
Paris	5
Pariétoraphie	1
Parkinson	16
Parlement	1
Parmi	3
Paroi	6
Parotidectomie	1
Parotidite	1
Paroxetine	2
Particularités	3
Partie	1
Pas	366
Pascal	35
Pascale	4
Passage	8
Pasteur	12
Patch	1
Pathologie	14
Pathologies	10
Patient	125
Patiente	62
Patrice	9
Patricia	16
Patrick	26
Pauchet	17
Paul	42
Paule	1
Pauvres	4
Pays	6
Pelin	2
Pendant	3
Pentotal	1
Peptiréal	1
Per	15
Perfalgan	2
Perfusion	44
Perfusions	1
Perimount	1
Periodic	1
Permixion	1
Permixon	2
Perrine	5
Pershing	2
Persistance	7
Personne	35
Personnels	29
Personnes	7
Pertes	1
Pethidine	1
Petit	2
Petite	4
Petites	5
Peur	5
Peut	2
Ph	25
Pharmaco	1
Pharmacovigilance	1
Phases	5
Philippe	49
Phlébite	4
Phocytan	1
Phosphatases	3
Phospho	2
Phosphore	13
Phosphorémie	1
Physique	3
Phénobarbital	1
Phénotype	1
Pic	4
Picardie	14
Pied	1
Pierre	149
Pinel	1
Pipram	2
Pièces	1
Placard	1
Place	7
Plages	1
Plainte	2
Plan	1
Planimétrie	1
Plaq	18
Plaque	2
Plaques	1
Plaquettes	29
Plastique	6
Plateau	1
Plavix	6
Pleuro	6
Pleyber	1
Pluridisciplinaire	2
Plus	3
Plusieurs	8
Pléthysmographie	1
Pneumo	10
Pneumocoque	13
Pneumologie	26
Pneumologique	9
Pneumopathie	12
Pneumopéritoine	1
Pneumothorax	5
Pod	4
Podologue	7
Poids	41
Point	3
Points	2
Poirier	1
Pole	27
Poly	1
Polyarthrose	1
Polyclinique	37
Polykystose	1
Polyneuropathie	2
Polynucl	3
Polynucléaires	3
Polype	2
Polypnéique	1
Polyvalente	48
Pompe	6
Pompidou	2
Pompiste	6
Ponction	10
Pontage	2
Pontages	1
Poplité	1
Portage	2
Porte	1
Pose	6
Position	2
Positions	1
Posologie	14
Possibilité	1
Possible	1
Post	1
Poste	38
Postopératoire	2
Potassium	18
Potts	1
Pouls	29
Pour	56
Poursuite	25
Poussée	2
Poussées	1
Pr	128
PrTOUSSAINT	1
Praticien	282
Praticiens	199
Pravastatine	3
Praxies	1
Premier	1
Première	3
Prenom	5
Prescripteur	111
Prescription	48
Prescriptions	47
Presence	1
Pression	32
Pressions	1
Previscan	5
Prevoir	1
Primo	1
Primpéran	1
Principal	13
Pris	3
Prise	42
Probable	18
Problème	7
Problèmes	2
Procalcitonine	1
Prochaine	1
Proctolog	1
Procédure	1
Prof	1
Professeur	619
Professeurs	11
Profession	17
Profil	4
Progression	8
Progressivement	2
Projet	3
Prolène	6
Proposition	5
Proprioception	1
Prostigmine	3
Prot	27
Protection	4
Proteus	3
Prothèse	11
Protides	15
Protidémie	1
Protocole	35
Protéine	4
Protéines	1
Protéinorachie	1
Protéinurie	1
Proximité	1
Prozac	2
Pré	7
Préalbumine	1
Préciser	5
Préfixe	4
Prélever	1
Prélèvement	11
Prélèvements	4
Prémédication	1
Prénom	139
Préopératoire	1
Préparation	3
Présence	51
Président	1
Prévenir	1
Prévention	8
Préviscan	3
Prévoir	5
Pseudomonas	2
Psittaci	1
Psoriasis	1
Psychiatre	1
Psychiatriques	1
Psychologue	15
Psychologues	14
Puis	13
Pulmicort	1
Pulmonaire	6
Pupille	2
Pupilles	4
Purge	10
Puéricultrice	1
Pylore	19
Pylori	1
Pyocyanique	1
Pyélonéphrite	2
PÉRITONITE	1
PÔLE	7
Pâleur	1
Père	3
Pédieux	1
Pénicilline	3
PériKabiven	1
Péricarde	1
Périmètre	2
Péritonite	3
Pôle	111
Q	7
QASSEMYAR	2
QRS	22
QT	4
QUATRE	1
QUE	1
QUENUM	19
QUERE	3
QUESNEL	2
QUESTE	1
QUEUE	3
QUEVAUVILLIERS	2
QUIRET	6
Quai	3
Qualité	10
Quand	1
Quant	1
Quantiféron	1
Quatrième	1
Quel	5
Quelques	4
Quentin	7
Qui	17
Quinck	1
Quincke	3
Quinton	3
Quinze	1
Québec	8
R	98
RA	6
RAC	6
RACHEL	2
RACHI	1
RAD	1
RAGUIN	8
RAI	2
RAKOTOARIVELO	10
RAMES	2
RAMIPRIL	2
RAOUX	1
RAPHAELLE	1
RAPID	2
RAPPORT	14
RAR	6
RAS	11
RAo	5
RC	3
RCEEV	1
RCHOP	2
RCP	19
RD	1
RDC	1
RDV	2
RE	1
REA	10
READAPTATION	3
REALDIET	3
REALISATION	1
REANIMATION	98
REBAI	5
REBIBO	4
RECANALISATION	3
RECONS	2
RECONST	1
RECONSTRUCTION	1
RECONSTRUCTIVE	7
RECONSTRUCTRICE	1
RECTO	1
RECTUM	2
REEDUCATION	1
REFREGIERS	4
REGIE	1
REGIMBEAU	5
REGION	1
REHAUSSEMENT	1
REIX	48
REKIK	6
REMIFENTANIL	1
REMINYL	2
REMIS	1
REMOND	11
REMPLACEMENT	3
RENALE	8
RENARD	15
RENAULT	2
RENDU	141
RENITRUTION	1
RENSEIGNEMENTS	6
REPERAGE	2
REPRISE	2
REPRODUCTION	3
REPUBLIQUE	1
RESERVEE	3
RESIDENCE	1
RESPIRATOIRE	26
RESPIRATOIRES	1
RESPONSABLE	5
RESSOURCES	2
RESULTAT	1
RESUME	7
RETARD	2
RETRAITE	1
RETROGRADE	1
RETROUVEE	1
REVASCULARISATION	3
REVLIMID	1
REY	16
RG	1
RHINOCORT	2
RHJ	2
RHUMATOLOGIE	8
RICHARD	1
RIFADINE	4
RIFAMPICINE	1
RIFANPICINE	1
RIMACTAN	4
RIMIFON	1
RINGER	5
RISQUE	2
RIVET	9
RIVOIRE	2
RIVOTRIL	9
RIXUXIMAB	1
RM	2
ROBBE	15
ROBERT	1
ROCEFINE	2
ROCEPHINE	15
ROCHE	4
ROGER	4
ROHAUT	32
ROMAIN	2
ROMEO	1
ROSANT	1
ROSE	30
ROSET	1
ROSIAUX	1
ROSIERES	1
ROSTAND	1
ROSZKIEWICZ	2
ROT	20
ROTARI	1
ROTGER	1
ROTULIEN	1
ROUGEAUX	1
ROUGIAUX	1
ROUSSEAU	2
ROUSSEL	18
ROUSSELOT	3
ROUTIER	11
ROVAMYCINE	8
ROYE	1
ROYER	4
RP	23
RPCA	1
RPM	1
RR	1
RRS	2
RS	1
RTE	1
RUDELLI	24
RUE	67
RUMPALA	13
RUPTURE	1
RUSINARU	27
RV	4
RX	24
RYCKELYNCK	2
RYTHMOLOGIE	1
RZ	1
Rachel	10
Rachid	2
Radio	6
Radiographie	39
Radiographies	1
Radios	1
Radiotherpie	1
Radiothérapie	11
Raffaele	2
Ralentissement	1
Rames	1
Randazzo	21
Rangement	1
Ranipril	1
Raphaël	7
Rapide	3
Rapidement	2
Rappel	22
Rappelons	2
Rapport	5
Rares	3
Rate	1
Raïfah	17
Reanimation	16
ReanimationChirurgicaleSud	8
Recalibrage	1
Recanalisation	2
Recherche	26
Rechute	1
Recoloration	2
Reconctructrice	3
Reconstitution	1
Recontrôlée	1
Rectorragie	1
Rectum	2
Redon	4
Redons	1
Ref	8
Reflexion	2
Reflux	2
Refus	3
Regrettant	6
Reins	1
Relais	4
Remarques	2
Reminyl	4
Remontant	1
Remparts	2
Remplacement	4
Remplissage	4
Ren	1
Renagel	2
Renard	2
Rendez	116
Renforcement	1
Renouvelle	1
Renutrition	1
René	13
Report	1
Repositionnement	1
Reprenant	1
Reprise	21
Repérage	14
Residence	1
Respiratoire	1
Respiratoires	1
Responsable	47
Ressources	11
Restant	22
Reste	1
Restriction	1
Retour	12
Retrait	3
Retraite	7
Retransfusion	1
Reévaluation	2
Rhabdomyolyse	4
Rhumatisme	1
Rhumatologie	1
Rhumatologique	6
Rhumatologue	2
Rhésus	1
Rifadine	2
Rifampycine	1
Ringer	1
Rinçage	2
Risque	3
Rivotril	2
Robb	2
Robbe	4
Robert	1
Robin	1
Rocephine	4
Rocher	4
Rocéphine	3
Roger	5
Rollin	1
Ronchi	2
Rouached	4
Rouen	9
Route	12
Rovalcyte	2
Roxana	12
Roxanna	10
Rue	12
Rupture	4
Rx	3
RxT	1
Rythme	9
Rythmologie	6
RÉGIMBEAU	64
RÉMADI	9
RÉNAL	1
RÉNALE	1
RÉSISTANT	4
Réa	15
Réactive	2
Réactiver	1
Réadaptation	47
Réalisateur	39
Réalisation	31
Réanimateurs	2
Réanimation	104
Récemment	1
Réchauffement	3
Récupération	3
Réf	90
Réflexe	2
Réflexes	5
Réflexion	6
Référent	5
Référents	5
Régimbeau	4
Régime	7
Régional	3
Régression	2
Réhaussement	2
Réhospitalisation	2
Réhospitalisé	1
Réintroduction	1
Rémi	3
Rémission	1
Rénagel	1
Rénale	12
Réorientation	32
Réponse	8
République	5
Réseau	12
Résection	14
Réserve	5
Résidence	4
Résidus	1
Résistant	23
Résistante	3
Résultat	11
Résumé	12
Rétablissement	1
Rétention	2
Réticulocytes	2
Rétrovision	12
Rétrécissement	8
Réunion	4
Rééducation	9
Réévaluation	6
Réévalutaion	1
S	239
SABBAGH	1
SACRIFICE	1
SACRO	1
SADOUX	2
SAGNIEZ	4
SAIDI	1
SAINT	16
SALAMEH	6
SALBUTAMOL	1
SALENGRO	3
SALEUX	5
SALHA	2
SALLE	18
SALOMON	1
SAMAD	4
SAMU	7
SAMY	15
SANG	20
SANGUIN	19
SANS	15
SANTERRE	1
SAO	1
SAPHENE	1
SARAVAL	7
SARM	9
SARME	1
SAU	6
SAUVEUR	2
SB	1
SC	16
SCAN	1
SCANNER	10
SCARPA	1
SCARPAS	1
SCHELLAERT	1
SCHMARTZ	2
SCHMIDT	18
SCHMIT	13
SCHULZ	2
SCNF	1
SD	17
SDH	6
SDRA	6
SE	7
SECONDAIRE	3
SECRETARIAT	5
SECURITE	7
SED	1
SEDATION	1
SEGMENT	1
SEGMENTAIRE	1
SEILLIER	6
SEIN	1
SEINE	2
SEJOUR	3
SELOKEN	1
SELON	1
SEMAINE	1
SENET	1
SEP	3
SEPSIS	1
SEPTIQUE	4
SERESTA	7
SERETIDE	9
SEROT	47
SERRA	3
SERUM	3
SERVICE	155
SERVIR	1
SET	1
SEUILS	1
SEVENET	1
SEVERE	1
SEVESTRE	25
SEVREDOL	6
SEVREE	1
SF	2
SFU	1
SG	8
SHAHAPUNI	13
SHEATH	1
SI	2
SICARD	3
SID	22
SIGMOIDIEN	1
SIGMOIDOSCOPIE	1
SIMON	24
SIMVASTATINE	3
SINEMET	4
SINGULAIR	6
SINNA	1
SITUATION	5
SKENAN	4
SL	1
SLAMA	13
SLATTERY	1
SLG	1
SM	3
SMAIL	18
SMECTA	1
SMUR	3
SNCF	2
SNG	1
SOCIAL	3
SOCIALE	16
SODIUM	5
SOHIER	20
SOINS	6
SOIR	1
SOL	2
SOLMUCOL	1
SOLUMEDROL	2
SOLUPRED	8
SOMME	2
SONDE	1
SONNTAG	1
SOPHIE	5
SOR	10
SOREL	1
SORIN	1
SORIOT	9
SORTIE	38
SOS	5
SOTALOL	3
SOUDET	2
SOUS	14
SP	13
SPECIAFOLDINE	9
SPECIAL	2
SPIE	2
SPIRIVA	10
SPLENIQUE	1
SPLENIQUES	1
SRG	2
SS	2
SSPI	1
SSR	15
ST	31
STABLON	2
STENOTROPHOMONAS	1
STENT	3
STENTEE	1
STENTING	2
STEPHANE	4
STEPHANIE	9
STERCORALE	1
STERILE	1
STERILES	1
STILNOX	2
STOMATOLOGIE	2
STOQUART	4
STR	1
STRESAM	1
STRIADYNE	3
STRUNSKI	3
STYCZEN	2
SUBUTEX	8
SUD	213
SUEUR	1
SUFENTANIL	4
SUITE	1
SUITES	7
SULFARLEM	2
SULFATE	1
SUPER	1
SUPERFICIEL	1
SUPERFICIELLE	1
SUPERIEURS	1
SUPPORT	3
SUPRA	1
SUR	15
SURAIGUE	1
SURRALE	1
SURRENALE	1
SURVEILLANCE	11
SURVEILLER	1
SUS	9
SUTTON	1
SUTURE	1
SV	1
SVP	6
SYLVAIN	1
SYLVIE	3
SYLVIEN	1
SYMBICORT	4
SYNDROME	6
SYNTHESE	4
SYSTEME	20
SZYCHTA	11
Sa	4
SaO	33
Sabine	1
Sacrifice	1
Saignement	1
Saint	47
Saisi	7
Salbutamol	2
Salengro	5
Salha	7
Saliha	22
Salle	5
Salouel	5
Sam	1
Samantha	10
Samu	1
Sanaa	16
Sandimmum	7
Sandra	6
Sandrine	14
Sang	2
Sanna	6
Sans	7
Santhi	15
Santé	159
Sanyrène	1
Saphène	1
Sarah	2
SatO	3
Saturation	13
Sauf	2
Scan	1
Scanner	34
Schmit	1
Schwatz	1
Scientific	2
Scinti	1
Sclérose	11
Score	8
Sd	2
Se	2
Secondaire	1
Secondairement	1
Secr	1
Secretariat	23
Secrétariat	768
Secteur	18
Section	18
Selenium	1
Selles	2
Selon	1
Semaine	5
Semblait	6
Sensibilité	3
Sensoriel	1
Sepsis	2
Septembre	4
Septicémie	2
Septique	1
Septum	16
Sequelles	1
Seresta	2
Seretide	1
Serge	17
Seropram	3
Serum	1
Service	604
Ses	5
Seul	1
Seule	2
Sevrage	3
Sevredol	2
Sexe	50
Shirley	1
Si	10
Sibilants	1
Sidonie	1
Sigmoïde	2
Sigmoïdite	7
Signataire	2
Signes	9
Simplifié	9
Simpson	15
Singulair	2
Sinus	4
Sinusal	1
Site	1
Sites	5
Situation	26
Siège	8
Sjogren	1
Sjögren	1
Smecta	2
Social	3
Sociale	45
Sociales	5
Sodium	16
Soeurs	4
Soins	101
Solero	1
Solution	1
Solutions	1
Sommeil	22
Somnolence	6
Son	17
Sondage	2
Sonde	13
Sonia	2
Sonos	1
Sophie	36
Soraya	1
Sortie	12
Souffle	25
Souffrance	15
Souple	1
Sous	44
Soutien	12
Spasfon	2
Spasticité	2
Speciae	1
Sphinctérotomie	1
Spirométrie	1
Splénoganglionnaire	6
Spontanée	4
Spray	1
Spécialiste	11
Spécialistes	1
Spécialisé	3
Spécialité	23
St	18
Stabilisation	1
Stabilité	5
Stade	8
Staff	6
Stagiaire	1
Stagiaires	5
Standard	3
Staphylococcus	3
Staphylocoque	19
Starr	2
Stase	1
Statut	55
Stenose	1
Stenotrophomonas	1
Stephanie	1
Sternotomie	5
Sternum	2
Stilnox	1
Stimulation	5
Stomathérapeute	32
Stomatologie	8
Stomie	2
Stratégie	1
Streptocoque	4
Striadyne	1
Stripping	6
Stéato	1
Sténon	4
Sténose	13
Stéphane	24
Stéphanie	17
Substitution	56
Succès	1
Sud	294
Sueurs	7
Suite	50
Suites	10
Suivi	4
Support	1
Suppression	2
Supérieur	50
Sur	318
Surcharge	3
Surdité	1
Surface	55
Surgicel	3
Surgipro	10
Surinfection	1
Surjet	2
Surpoids	1
Surveillance	38
Surveillant	7
Surveillante	7
Surveiller	2
Survenue	2
Surènes	1
Suspension	1
Suspicion	8
Suture	6
Sylvain	11
Sylvia	6
Sylvie	131
Syncope	3
Syndrome	40
Synoviale	1
Synovite	1
Synthèse	3
Systolique	1
Système	1
Sèvres	1
Séances	1
Sébastien	13
Sécurité	1
Sédation	2
Séjour	56
Séquelle	1
Séquelles	3
Séquoïa	10
Sérologies	2
Sérétide	2
T	152
TA	46
TABAC	1
TAC	4
TACFA	2
TAD	2
TAGAMET	2
TAHOR	24
TAIL	1
TAMSULOSINE	1
TAP	8
TAPSE	10
TARDYFERON	17
TAREG	2
TARGOCID	7
TARTAR	2
TAVANIC	5
TAVIAUX	9
TAXOL	3
TAZOBACTAM	1
TAZOCILINE	2
TAZOCILLINE	24
TAm	1
TCA	34
TCHAOUSSOF	2
TCHOUATA	1
TCK	16
TCMH	1
TCO	1
TCPO	16
TD	8
TDE	1
TDM	19
TECHNIQUE	1
TEGRETOL	2
TEL	25
TEMAM	3
TEMESTA	4
TEMMERMAN	4
TENIR	1
TENORMINE	3
TENU	1
TEP	8
TERMINAL	2
TEST	2
TESTELIN	7
TETE	5
TG	4
TGO	4
TGP	4
TH	5
THELU	2
THEOPHILLINE	1
THEOSTAT	3
THERALENE	6
THERAPEUTIQUE	3
THERAPEUTIQUESAvis	1
THIBAULT	2
THIELEN	19
THINEY	3
THIOU	2
THIRIFAYS	1
THOMAS	10
THOMPSON	1
THOPART	1
THOQUENNE	2
THOR	1
THORAC	2
THORACIQUE	100
THORACOSCOPIE	2
THORACOTOMIE	2
THORAX	10
THOREL	6
THROMBECTOMIE	1
THROMBOSE	2
THS	1
THUILLIER	79
TIAPRIDAL	3
TIBIA	2
TIBIO	1
TIENAM	3
TILDIEM	1
TINTURIER	16
TIORFAN	1
TISSULAIRE	10
TITECA	2
TITRE	53
TNM	2
TOCABENS	1
TOM	1
TOPALGIC	12
TOPOLINSKI	1
TOTAL	25
TOTALE	3
TOUATI	40
TOUBA	1
TOUBLANC	20
TOUMBA	1
TOUQUET	1
TOURBIER	11
TOURIKI	3
TOURS	2
TOUSSAINT	11
TOUTES	2
TP	89
TPO	2
TR	12
TRAITEMENT	46
TRANSFERT	1
TRANSIPEG	6
TRANSMISSION	1
TRANSPLANTATION	2
TRANSTHORACIQUE	11
TRANXENE	1
TRAULLE	2
TRAULLET	1
TRAUMATISME	2
TRAUMATO	3
TRAUMATOLOGIQUE	10
TRC	1
TREPIED	2
TRIATEC	12
TRIBOUILLOY	4
TRIBOUT	11
TRICUSPIDE	10
TRICUSPIDIENNE	10
TRIFLUCAN	5
TRIFURQUEE	1
TRIMEBUTINE	2
TRISENOX	1
TRISOTTO	55
TRIV	10
TROCHE	2
TROJETTE	12
TROLET	1
TRONC	1
TROPICALES	15
TROUBLES	1
TRUCHOT	1
TRUZOPT	2
TS	7
TSA	17
TSH	25
TSHus	1
TTT	1
TUBE	6
TULIFLEX	4
TUMEUR	1
TUMORALE	2
TURBUHALER	1
TURLOT	23
TUTEUR	3
TUTOMESH	1
TV	14
TVP	10
Tabac	3
Tabagisme	19
Tachosil	2
Tachyarythmie	1
Tachycardie	5
Tadyferon	1
Tahor	8
Taille	31
Tamimy	1
Tamponnements	1
Tanakan	1
Tarceva	4
Tardyferon	1
Tardyféron	1
Tau	4
Taux	10
Tavanic	4
Taxol	1
Tazobactam	1
Tazocilline	37
Tb	1
TcPO	1
Tdt	1
Technic	1
Technicienne	1
Technique	1
Teicholz	10
Tel	90
Temmerman	1
Temp	3
Temperature	1
Tempez	1
Temps	15
Température	14
Tendance	2
Tendon	1
Tenordate	1
Tension	11
Tensions	3
Tentative	2
Ter	2
Terrain	1
Test	2
Texte	1
Th	16
Theostat	2
Thierry	50
Thiers	7
Thomas	11
Thoracique	60
Thoracotomie	1
Thorax	1
Thrombectomie	2
Thrombocytémie	1
Thrombolyse	1
Thrombose	11
Thyroïdectomie	2
Thérapeutique	5
Thérèse	5
Tibia	1
Tibial	1
Tienam	9
Tiffeneau	3
Tildiem	1
Tillou	2
Tiorfan	3
Tiphaine	1
Tiénam	3
Tobramycine	2
Toilette	11
Tolérance	1
Tomodensitométrie	1
Tony	1
Topalgic	6
Total	2
Touati	1
Toucher	3
Touquet	1
Tours	3
Tous	14
Toute	2
Toutefois	3
Toutes	1
Toux	5
Toxicomanie	1
Tps	10
Trachée	2
Tracé	8
Tracés	9
Traitant	13
Traitement	164
Traitements	2
Traité	1
Transfert	27
Transferts	1
Transfusion	22
Transipeg	2
Transit	4
Transmissions	2
Transplantation	78
Transport	4
Transsection	2
Transsudat	1
Trauma	1
Traumatisme	7
Traumatisés	2
Traumatologie	9
Treitz	1
Tremblement	1
Tremblements	2
Tri	16
Triatec	2
Tribout	9
Tricuspidien	11
Tricycliques	1
Triflucan	6
Triglycérides	14
Trimebutine	4
Trimébutine	1
Tristesse	5
Trois	1
Troisième	1
Tronc	3
Trophique	2
Tropo	4
Tropon	10
Troponine	11
Trouble	2
Troubles	23
Très	2
Trépied	1
Ttransplantation	1
Tuberculose	3
Tugerscence	1
Tumeur	3
Tumorectomie	1
Tunnellisation	5
Tutomesh	1
Type	24
Téflon	2
Tél	179
Télé	2
Télécopie	527
Télédiastole	10
Téléphone	107
Télésystolique	10
Témesta	1
Ténormine	3
Tête	3
U	107
UCL	3
UF	37
UFC	1
UH	1
UI	226
ULCAR	2
ULG	3
ULTIVA	4
UM	15
UMA	1
UMG	2
UMRecherche	7
UMULINE	1
UN	13
UNE	15
UNITE	31
UNITÉ	6
UNIVERSITAIRE	93
UNV	1
URBANYL	1
URBINA	1
URGENCE	40
URGENCES	5
URINAIRE	7
URSU	4
US	6
USCP	22
USIC	10
UVEDOSE	5
UZU	1
Ulcar	4
Ulceration	1
Ulcère	10
Umuline	1
Un	127
Une	114
Unité	238
Unités	23
Universitaire	12
Universités	40
Unté	1
Urgence	2
Urgences	29
Urinaire	1
Urines	1
Uriq	4
Urogénital	1
Urologie	5
Urologique	3
Uronéphrologiques	1
Urticaire	1
Urée	52
Us	2
V	162
VAC	8
VACONSIN	2
VAIDA	6
VAIDIE	11
VALEMBERT	3
VALENCIENNES	1
VALERIE	3
VALIUM	5
VALOIR	1
VALVULAIRE	3
VAN	19
VANCO	2
VANCOMYCINE	16
VANDENBERGHE	1
VANDEVELDE	5
VANELSLANDER	12
VANESLANDER	1
VANHEMS	1
VASC	7
VASCULAIRE	38
VASCULAIRES	1
VASSEUR	7
VASTAREL	1
VAULX	2
VB	1
VBIH	3
VBP	3
VC	4
VD	14
VDD	3
VEINE	1
VEINEUSE	3
VEINEUX	14
VELCADE	1
VELIN	2
VELPEAU	1
VEMS	8
VENTOLINE	3
VENTRICULE	20
VENTURI	1
VEREECKE	2
VERHAEGHE	36
VERHOEST	4
VERNOIS	9
VERPLANCQUE	1
VERRES	1
VERS	2
VERT	1
VES	12
VESANOID	2
VESICALE	1
VEUVE	2
VEYS	2
VF	1
VFEND	1
VFend	1
VG	32
VGM	49
VHB	1
VHC	1
VI	4
VICTOR	2
VIDAME	1
VIE	3
VIGNERON	1
VIGNES	1
VIH	2
VII	2
VILLE	47
VILLERS	3
VINCENT	1
VINCRISTINE	1
VINGT	1
VINI	2
VISCER	1
VISCERAL	2
VISCERALE	3
VISCÉRALE	2
VISEUX	2
VISIPAQUE	2
VIT	1
VITAMINE	12
VITAMINES	2
VITRY	8
VIVEDEP	3
VL	1
VNI	19
VO	6
VOGALENE	1
VOIE	1
VOITURIER	3
VOLUME	1
VOLUMINEUX	1
VOLUVEN	5
VOMISSEMENTS	1
VP	11
VR	16
VS	15
VSAB	1
VSL	1
VTD	2
VTI	75
VUE	1
VVI	5
VVP	12
VZV	1
Va	2
Vac	1
Vaccins	2
Vaisseaux	1
Valerie	1
Valganciclovir	1
Valsalva	4
Valve	3
Valves	4
Valérie	5
Valéry	3
Vancomycine	25
Vancomycinémie	1
Vanelslander	3
Vanessa	23
Vaquette	2
Varices	3
Vasculaire	83
Vasculaires	38
Vascularite	1
Vastarel	6
Veine	8
Veines	14
Velpeau	1
Ventilation	5
Ventilatoire	1
Ventoline	2
Ventricule	3
Ventriculographie	1
Venturi	1
Venue	2
Vertiges	8
Vesanoid	2
Veuf	5
Veuillez	13
Veuve	3
Vichy	5
Vicryl	17
Victor	26
Vidame	1
Vide	1
Vie	1
Vienne	1
Vigilance	27
Vignes	1
Ville	3
Vincent	41
Virchow	1
Virginie	3
Virologie	1
Viscérale	45
Viscérolyse	1
Visiblement	1
Vision	2
Visite	19
Vit	16
Vitamine	23
Vitamines	1
Vitaminothérapie	1
Vmax	15
Voie	168
Voies	2
Vol	8
Volet	1
Volkmann	3
Volume	15
Volumineuse	1
Voluven	1
Vomissement	1
Vomissements	5
Vos	1
Votre	74
Vous	22
Voussure	1
Vp	12
Vsyst	10
Vérification	10
Véronique	11
Vésicule	2
W	1
WACKENHEIM	10
WALLOIS	21
WANNEPAIN	1
WANTIEZ	2
WARUSFEL	1
WC	4
WE	32
WEDGES	1
WEISS	30
WESTEEL	14
WETZSTEIN	1
WOLKMANN	1
Watteau	1
Wenckebak	1
Widal	2
Wirsung	3
X	24
XANAX	1
XATRAL	12
XII	1
XX	3
XXX	4207
XXXAL	1
XXXEL	1
XXXEN	2
XXXER	1
XXXES	1
XXXFéminin	5
XXXIL	6
XXXKA	1
